Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[57]     0.0    0.00    0.00  600000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [57]
                0.00    0.00  600000/600000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [59]
                0.00    0.00  600000/1200000     std::allocator<double>::allocator(std::allocator<double> const&) [41]
-----------------------------------------------
                0.00    0.00  600000/600000      std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [12]
[58]     0.0    0.00    0.00  600000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [58]
                0.00    0.00  600000/1800000     std::allocator<double>::~allocator() [33]
-----------------------------------------------
                0.00    0.00  600000/600000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [57]
[59]     0.0    0.00    0.00  600000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [59]
-----------------------------------------------
                0.00    0.00  600000/600000      std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [15]
[60]     0.0    0.00    0.00  600000         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [60]
                0.00    0.00  600000/600000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [57]
-----------------------------------------------
                0.00    0.00  600000/600000      std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [56]
[61]     0.0    0.00    0.00  600000         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [61]
                0.00    0.00  600000/600000      __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [48]
-----------------------------------------------
                0.00    0.00  600000/600000      std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [64]
[62]     0.0    0.00    0.00  600000         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
                0.00    0.00  600000/600000      __gnu_cxx::new_allocator<double>::max_size() const [50]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::uninitialized_copy<double const*, double*>(double const*, double const*, double*) [72]
[63]     0.0    0.00    0.00  600000         double* std::__uninitialized_copy<true>::__uninit_copy<double const*, double*>(double const*, double const*, double*) [63]
                0.00    0.00  600000/600000      double* std::copy<double const*, double*>(double const*, double const*, double*) [75]
-----------------------------------------------
                0.00    0.00  600000/600000      std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [65]
[64]     0.0    0.00    0.00  600000         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [64]
                0.00    0.00  600000/600000      std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [62]
                0.00    0.00  600000/600020      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [46]
-----------------------------------------------
                0.00    0.00  600000/600000      void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [14]
[65]     0.0    0.00    0.00  600000         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [65]
                0.00    0.00  600000/1200000     std::allocator<double>::allocator(std::allocator<double> const&) [41]
                0.00    0.00  600000/600000      std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [64]
                0.00    0.00  600000/1800000     std::allocator<double>::~allocator() [33]
-----------------------------------------------
                0.00    0.00  600000/600000      std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [78]
[66]     0.0    0.00    0.00  600000         std::iterator_traits<double const*>::difference_type std::__distance<double const*>(double const*, double const*, std::random_access_iterator_tag) [66]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [69]
[67]     0.0    0.00    0.00  600000         double* std::__niter_base<double*>(double*) [67]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [69]
[68]     0.0    0.00    0.00  600000         double* std::__niter_wrap<double*>(double* const&, double*) [68]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::copy<double const*, double*>(double const*, double const*, double*) [75]
[69]     0.0    0.00    0.00  600000         double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [69]
                0.00    0.00 1200000/1200000     double const* std::__niter_base<double const*>(double const*) [43]
                0.00    0.00  600000/600000      double* std::__niter_base<double*>(double*) [67]
                0.00    0.00  600000/600000      double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [70]
                0.00    0.00  600000/600000      double* std::__niter_wrap<double*>(double* const&, double*) [68]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [69]
[70]     0.0    0.00    0.00  600000         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [70]
                0.00    0.00  600000/600000      double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [71]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [70]
[71]     0.0    0.00    0.00  600000         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [71]
                0.00    0.00  600000/600000      double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [54]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::__uninitialized_copy_a<double const*, double*, double>(double const*, double const*, double*, std::allocator<double>&) [74]
[72]     0.0    0.00    0.00  600000         double* std::uninitialized_copy<double const*, double*>(double const*, double const*, double*) [72]
                0.00    0.00  600000/600000      double* std::__uninitialized_copy<true>::__uninit_copy<double const*, double*>(double const*, double const*, double*) [63]
-----------------------------------------------
                0.00    0.00  600000/600000      std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [78]
[73]     0.0    0.00    0.00  600000         std::iterator_traits<double const*>::iterator_category std::__iterator_category<double const*>(double const* const&) [73]
-----------------------------------------------
                0.00    0.00  600000/600000      void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [14]
[74]     0.0    0.00    0.00  600000         double* std::__uninitialized_copy_a<double const*, double*, double>(double const*, double const*, double*, std::allocator<double>&) [74]
                0.00    0.00  600000/600000      double* std::uninitialized_copy<double const*, double*>(double const*, double const*, double*) [72]
-----------------------------------------------
                0.00    0.00  600000/600000      double* std::__uninitialized_copy<true>::__uninit_copy<double const*, double*>(double const*, double const*, double*) [63]
[75]     0.0    0.00    0.00  600000         double* std::copy<double const*, double*>(double const*, double const*, double*) [75]
                0.00    0.00 1200000/1200000     double const* std::__miter_base<double const*>(double const*) [42]
                0.00    0.00  600000/600000      double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [69]
-----------------------------------------------
                0.00    0.00  600000/600000      void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [77]
[76]     0.0    0.00    0.00  600000         void std::_Destroy<double*>(double*, double*) [76]
                0.00    0.00  600000/600000      void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [55]
-----------------------------------------------
                0.00    0.00  600000/600000      std::vector<double, std::allocator<double> >::~vector() [9]
[77]     0.0    0.00    0.00  600000         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [77]
                0.00    0.00  600000/600000      void std::_Destroy<double*>(double*, double*) [76]
-----------------------------------------------
                0.00    0.00  600000/600000      void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [14]
[78]     0.0    0.00    0.00  600000         std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [78]
                0.00    0.00  600000/600000      std::iterator_traits<double const*>::iterator_category std::__iterator_category<double const*>(double const* const&) [73]
                0.00    0.00  600000/600000      std::iterator_traits<double const*>::difference_type std::__distance<double const*>(double const*, double const*, std::random_access_iterator_tag) [66]
-----------------------------------------------
                0.00    0.00  192608/192608      std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_valptr() const [83]
[79]     0.0    0.00    0.00  192608         __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_ptr() const [79]
                0.00    0.00  192608/192608      __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_addr() const [80]
-----------------------------------------------
                0.00    0.00  192608/192608      __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_ptr() const [79]
[80]     0.0    0.00    0.00  192608         __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_addr() const [80]
-----------------------------------------------
                0.00    0.00     681/192608      std::__detail::_Hash_code_base<int, std::pair<int const, int>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, int>, false> const&, unsigned long) const [113]
                0.00    0.00  191927/192608      std::__detail::_Hashtable_base<int, std::pair<int const, int>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<std::pair<int const, int>, false> const&) const [93]
[81]     0.0    0.00    0.00  192608         decltype ((get<0>)((forward<std::pair<int const, int> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, int> const&>(std::pair<int const, int> const&) const [81]
                0.00    0.00  192608/192608      std::tuple_element<0ul, std::pair<int const, int> >::type const& std::get<0ul, int const, int>(std::pair<int const, int> const&) [85]
